7103000	12586,23662,15019
3903500	15514
3963750	4949
5693000	21899
11730000	1446,12914
3787750	26969
6150750	15831,17429,4835
3054250	5448
6400000	2452
3719250	4960
3031750	16110,18388
10653250	20180
7435500	7975
38250	10051,14265
2771250	476
9288000	11328
1247000	25635
3317500	7105
9972250	15138
5354000	10014
236000	17690
5968250	13097
5898500	7105
1793250	2033
563500	10778,23928
434750	19394,6104
5847500	21865,28504
4770500	2610
5654000	5896,4571
9121750	21838,15946,19974
4895250	1335
2378500	12886,23774
3846250	15584,8719
4712250	18388
3581250	28411
10112000	6839
2232500	11060,679
4967250	28391
11046750	7169
9123500	15138,3433,20846
393250	20154,22306,13093
10212500	24081,24788
3216500	28992,2963
1104500	18678
3266750	5416
12004000	18683
4876750	949,11431
2688750	155,15721,22749,3774
2920750	22400,23538
3751500	20300,10193,23284,28411
9436000	504
5078750	10329
10578000	14073,13778,20896
6234000	17020,21372
11896000	16564
9076750	17748,18575
1074750	22556
7568750	12285
3014750	18558
8096750	22077
3849750	9549
11340250	26973
11564250	1831,9140
12377250	22556,18075
4376250	8689
5037000	27508
6497000	7927
6683750	10169,29551
2138750	14120
5865750	3228,11652
3549000	5184
6272000	2803,12055
1110750	3458
3625250	21372
9179500	17629,12220
4184250	241
1240250	18392,20297
8799750	20826
9782500	6352
8170750	1966
12384250	3658
9628250	18024
10756500	14942
8129250	16323
7892000	1530
11129250	949
10539250	1461
5726500	23465
3226500	22240
8822250	17483,18013
10774750	14942
9512750	4239,19903,27205
9199500	29099,24969
3675000	15024
472000	3515,25333,6211
8435250	18730,23896
83250	1731,7989,7624,21238,25753
9394500	29472,8965,14533
1688750	3145
8314250	11196,27618
3096750	11541
8040000	17084,23285,11018
2752000	27906,26728,14074
6694750	3151,18730,23007
5539250	155,7868,8689,11983,18075,24258
9437500	15718
1953250	6783
10229250	23774,24541
764000	18990
10257500	4281
3742000	13020
6412250	7260,15159
10261750	23896,14261,5285
4047000	29446
10598500	24385,155,7105,14165,9563
12015000	22240,26900,5176,15138
2968250	11624,14273
10234000	10970,19402,9111
6807250	5712
11121500	13049,8530,15799
5769750	26614,143
11158000	28876,21930,239,6738
4059500	12159
3524750	4808
11949750	6571,13554
1699500	16716,24715
7785250	11790
10052000	22126
8070000	29197
2033500	712,8689
3304500	3804,25169
4073250	22836,27415,17153
3310750	24083,23774,14952
5110750	3324,25793,8414
746000	155,21865,7105
4716750	8511,2963
691500	14554,15390
11494250	11196,8676
12234750	26736
7269750	19475
6003750	12285,26618,4750,10726,7868
2891500	3627
11894500	24009
11220500	11431
1767500	14626
6571000	27052
10588000	14020
8160750	15308,17641,18529
1063000	28481,14165,22749
5642000	10840
282500	1962
1459000	6147
6852750	4949,27906
11972750	954
5143250	23549
8628250	20979,28481
2428500	17153
2807500	27117
7703750	18075,527
11984750	3627
6921750	19197
4215750	21085,11391
3350250	18736,1672,3384,25420
4625750	1000,11734,22321,17882,10570,29197,22749
1620500	1195,28774,23735
4533750	10908
5012750	13020,10893,8799,1335
4922750	18013,2669
4963500	15534,16572,18002
5751500	11679,19680,25488,24878
6257000	22749,23563,21071,11849,23628
10642000	16754,20536,251,9782,7567
10309250	14942,18996
8573000	28049
9906500	8689,23656,155,28411
7699500	13592
8940500	251
1629250	21392,19891,18024
8617500	28270
6571750	16540,155
11300000	2963
11612500	5848
5999000	26523
7657250	29445,2043
1528500	26546,23774
1118250	19096,3068
1904750	9138,27314,23928
252500	6199,23656,18544
11078500	18024
1758250	28481
3010000	4220
861750	23284
8324500	9848
380000	5620,12329,1773
4547500	8257
5226250	8689
12239250	25618
731750	9195,7692
2788750	18515,11431
6564500	21950,12977
4809000	22211
791500	24831,14712,8738
1661750	3324,1731,22342,3151
11957000	21078,21995,23907
8216750	24281
10654750	12212
8049000	4582,17664,3850,20979
6713250	2367,16768,1758
6872750	20393
7715000	11790,24978
745750	21071
154500	13830
10609250	5330
1806750	26394
8757750	24601,26288
10095000	16624
8149250	11679
5440750	25029,19862
10966250	251
7588000	7105
10592750	13093
4256000	3324
5962750	5151
10492250	28752,12606
3288250	6395
2940000	11767
8216500	3746,25308,14159
6155250	5015,4220,27653
9394250	19014
1086750	1084,18977
3511000	19651,13020,14020
9173750	16540
8949750	17438
